user_id,item_id
1550,1113820
1550,1013703
1550,951227
1550,964968
1550,1060312
1550,1092878
1550,1057113
1550,1119784
1550,850562
1550,1060316
1550,898763
1550,862754
1550,977654
1550,903602
1550,5587656
1550,893729
1550,871513
1550,12132312
1550,1108296
1550,892376
400,12695874
400,10200030
400,5567702
400,5588981
400,5566235
400,12649133
400,1047190
400,1111661
400,1032297
400,8019765
400,931153
400,13910089
400,13944610
400,894499
400,1130319
400,866223
400,10122012
400,8354562
400,1113651
400,1129300
400,1110813
400,9368124
400,1026058
400,1048208
400,13512004
400,8090600
400,834846
400,951169
400,6534308
400,8118708
400,1110692
400,13671924
400,986950
400,996540
400,6551782
400,12263572
400,6039604
400,932741
400,941368
400,988736
400,6533880
400,975005
400,929925
400,13777061
400,12524691
400,906883
400,909067
400,844894
400,9935316
400,1081944
2310,896539
2310,824738
2310,1108614
2310,7410337
2310,1008626
2310,895097
2310,1133210
2310,1105059
2310,1111447
2310,1127611
2310,1019862
2310,870568
2310,821741
2310,1110039
2310,998567
2310,822256
2310,870412
2310,1121053
2310,998556
2310,7168317
2310,6396492
2310,890269
2310,850564
2310,962185
2310,12523928
2310,6919082
2310,7442004
2310,1004945
2310,1089637
2310,900175
2310,926523
2310,937406
2310,1028166
2310,1012514
2310,12946027
2310,862538
2310,1046638
2310,1081262
2310,5570109
2310,7410019
2310,948832
2310,958233
2310,8181555
2310,1016782
2310,895680
2310,13115894
2310,870929
2310,9673980
2310,1097661
2310,7147145
1458,1045923
1458,962266
1458,5565425
1458,1032602
1458,8019748
1458,8181451
1458,822161
1458,1006664
1458,1085435
1458,5567622
1458,10143885
1458,1004613
1458,888586
1458,1053566
1458,8292958
1458,9267549
1458,1112459
1458,6464020
1458,15452641
1458,6514008
1458,12132198
1458,14050261
1458,7167338
1458,13775628
1458,1120936
1458,909576
1458,1112097
1458,12262739
1458,13512542
1458,882802
1458,13213453
1458,1053489
1458,5567702
1458,931255
1458,13002864
1458,15629927
1458,9655175
1458,8357993
1458,952394
1458,1020623
1458,8118618
1458,912364
1458,1127495
1458,8292967
1458,940922
1458,845677
1458,918490
1458,1118306
1458,1132445
1458,5577007
2095,1095870
2095,969744
2095,995505
2095,5565612
2095,983659
2095,1111410
2095,1076724
2095,904777
2095,1079659
2095,857058
2095,862754
2095,896958
2095,13213123
2095,961851
2095,1015532
2095,13007247
2095,1106198
2095,1090980
2095,839162
2095,1054434
2095,14019790
2095,916312
2095,1049564
2095,1103629
2095,12171637
2095,1054281
2095,10249297
2095,12731702
2095,5569135
2095,13190418
2095,941856
2095,957444
2095,1015153
2095,1105457
2095,1010724
2095,1064408
2095,856119
2095,10285137
2095,925448
2095,910558
2095,6534689
2095,988275
2095,9487342
2095,7168997
2095,1123022
2095,12132034
2095,13007693
2095,1011141
2095,849559
2095,867219
2375,824738
2375,1079023
2375,1005935
2375,872062
2375,10148814
2375,12731488
2375,1024639
2375,1089818
2375,12385227
2375,15597009
2375,15596801
2375,1080307
2375,15926887
2375,863655
2375,12386181
2375,1077709
2375,1105590
2375,947287
2375,990055
2375,917131
2375,13115279
2375,970283
2375,9521787
2375,1027642
2375,5995291
2375,913658
2375,12731434
2375,12810472
2375,5566803
2375,980433
2375,1106889
2375,1120991
2375,1138243
2375,1113261
2375,9297223
2375,855914
2375,1047249
2375,956666
2375,1046919
2375,12263119
2375,9297571
2375,13876348
2375,5567194
2375,8019845
2375,981601
2375,989069
2375,951951
2375,1072685
2375,1085983
2375,10308345
2101,7157217
2101,821761
2101,1104647
2101,869322
2101,843450
2101,926905
2101,883003
2101,910032
2101,5585510
2101,1029743
2101,1106523
2101,5569230
2101,916122
2101,1044078
2101,844179
2101,1126899
2101,1070820
2101,1127831
2101,866211
2101,8090521
2101,878996
2101,8090537
2101,1004906
2101,5569471
2101,854852
2101,899624
2101,986912
2101,933835
2101,1075368
2101,1081177
2101,6034857
2101,5585510
2101,834117
2101,965267
2101,940947
2101,12810393
2101,913210
2101,874972
2101,983584
2101,5569845
2101,5568378
2101,999858
2101,908318
2101,901062
2101,985999
2101,1040807
2101,1018740
2101,951412
2101,1105488
2101,1101010
1226,1106937
1226,953652
1226,8019954
1226,1043726
1226,7441102
1226,979312
1226,958741
1226,1012406
1226,6463445
1226,928932
1226,5568642
1226,6464126
1226,9796628
1226,13115554
1226,895163
1226,1064816
1226,864857
1226,13073103
1226,13911462
1226,7441191
1226,962588
1226,846118
1226,1097704
1226,1020466
1226,902944
1226,933918
1226,923767
1226,847745
1226,12385227
1226,1007512
1226,7137701
1226,916299
1226,881706
1226,1086238
1226,1079275
1226,9527292
1226,13776649
1226,9297151
1226,848988
1226,16729415
1226,963971
1226,903602
1226,970476
1226,9487466
1226,9836644
1226,1096932
1226,12604479
1226,13115727
1226,1009128
1226,1091865
1300,1124394
1300,853448
1300,1108068
1300,1023513
1300,1135219
1300,839299
1300,9651799
1300,1019212
1300,1105590
1300,6442975
1300,1094625
1300,822629
1300,13671905
1300,1111515
1300,1056267
1300,1126703
1300,1067391
1300,1010185
1300,886577
1300,1096114
1300,15972074
1300,863493
1300,7025189
1300,847260
1300,14077333
1300,13910296
1300,7409941
1300,933692
1300,918684
1300,1072494
1300,12988031
1300,7152889
1300,969977
1300,1018316
1300,824072
1300,9836693
1300,9245108
1300,1115098
1300,943349
1300,9835960
1300,7431408
1300,1061402
1300,13008412
1300,12385373
1300,1048046
1300,870315
1300,819927
1300,6039687
1300,920426
1300,13039088
2307,9655483
2307,834435
2307,929388
2307,887962
2307,10457464
2307,1124971
2307,920833
2307,1098911
2307,1007148
2307,8359154
2307,1046525
2307,13190240
2307,1008814
2307,1060240
2307,1112052
2307,1027849
2307,1016210
2307,1100661
2307,902094
2307,963542
2307,927382
2307,852690
2307,905383
2307,6632942
2307,934635
2307,880234
2307,9655647
2307,1052729
2307,923211
2307,985622
2307,1114435
2307,905496
2307,6513658
2307,6533911
2307,964221
2307,910184
2307,830941
2307,5570974
2307,849082
2307,960253
2307,9553371
2307,1040189
2307,1018077
2307,912620
2307,1032284
2307,887187
2307,847677
2307,864900
2307,1124818
2307,12781975
97,1060318
97,13416783
97,6514030
97,912620
97,1020823
97,1060292
97,1027480
97,6463752
97,966619
97,1004436
97,1097271
97,1017896
97,1016782
97,1034176
97,856382
97,13213240
97,8019806
97,9858942
97,12487805
97,12487372
97,835618
97,894140
97,12731571
97,928293
97,846429
97,8019805
97,15452761
97,7166863
97,968029
97,1132789
97,839162
97,5580350
97,873785
97,865951
97,1128920
97,9677166
97,9297135
97,1033238
97,966866
97,851147
97,870177
97,5996054
97,825882
97,9487467
97,948793
97,880888
97,1040842
97,977886
97,852690
97,9420179
1566,943940
1566,13910297
1566,1080267
1566,1118623
1566,867240
1566,936741
1566,824291
1566,1129082
1566,7441192
1566,7167864
1566,13944610
1566,9526839
1566,13095345
1566,13115809
1566,845894
1566,12810389
1566,13115501
1566,870195
1566,1080334
1566,5570398
1566,9187423
1566,956200
1566,859623
1566,1025326
1566,839485
1566,903443
1566,851528
1566,844175
1566,6772690
1566,982973
1566,5567262
1566,9677664
1566,9672070
1566,1095587
1566,933918
1566,13910669
1566,1111937
1566,1069863
1566,13907062
1566,1120179
1566,985654
1566,1104481
1566,9705813
1566,13115968
1566,1137885
1566,991064
1566,1071976
1566,12782139
1566,994614
1566,1028715
1277,8090542
1277,1090884
1277,6514305
1277,1009631
1277,1006483
1277,1116635
1277,856382
1277,1068832
1277,1014003
1277,843929
1277,882787
1277,882966
1277,10456625
1277,879966
1277,12649133
1277,1010950
1277,1056065
1277,898421
1277,1112357
1277,1072957
1277,1000365
1277,1088979
1277,5590765
1277,5568152
1277,13115975
1277,9297157
1277,1013597
1277,987655
1277,1119946
1277,6772819
1277,990256
1277,1089637
1277,6442441
1277,1060598
1277,919922
1277,1032555
1277,5996610
1277,1031948
1277,1128163
1277,899766
1277,1055474
1277,948891
1277,9419899
1277,9837565
1277,1003054
1277,6534632
1277,9799351
1277,873902
1277,5567592
1277,933248
735,1043663
735,9420177
735,1041032
735,7155012
735,9803295
735,952952
735,896958
735,1121603
735,893118
735,953465
735,1109042
735,5586797
735,844282
735,949023
735,969744
735,935460
735,1041177
735,920740
735,9527417
735,887984
735,7147142
735,1026209
735,1067954
735,951834
735,917427
735,894406
735,851066
735,958067
735,13511457
735,961792
735,1084796
735,1069538
735,988791
735,928932
735,1013531
735,1029688
735,982469
735,13841744
735,890610
735,884945
735,1035207
735,831557
735,843464
735,1002850
735,999250
735,1072523
735,6548453
735,1041796
735,1135258
735,1106523
2397,932530
2397,991350
2397,886291
2397,1027302
2397,15483641
2397,5569792
2397,1116770
2397,845108
2397,1083118
2397,865026
2397,1103187
2397,1116376
2397,937413
2397,989144
2397,851394
2397,1029549
2397,919766
2397,852360
2397,865992
2397,15926886
2397,7169089
2397,1090676
2397,1136719
2397,891632
2397,1135834
2397,995211
2397,1112825
2397,1106271
2397,976214
2397,898958
2397,1096261
2397,1001827
2397,1121360
2397,944249
2397,9333734
2397,883932
2397,1004390
2397,837304
2397,945662
2397,865528
2397,949965
2397,12731436
2397,1102067
2397,833724
2397,1067695
2397,1105488
2397,872137
2397,863447
2397,940947
2397,878996
1740,961059
1740,12946027
1740,1074333
1740,885406
1740,8069118
1740,964221
1740,8069350
1740,997272
1740,9677462
1740,1002771
1740,1129805
1740,951763
1740,854754
1740,13906641
1740,832492
1740,1067273
1740,9837543
1740,1043366
1740,7410370
1740,5591083
1740,821923
1740,1075368
1740,936470
1740,13008378
1740,1050238
1740,10121829
1740,1061982
1740,10344965
1740,896093
1740,13776705
1740,12611709
1740,12487154
1740,8203351
1740,880530
1740,6979317
1740,902027
1740,1002141
1740,13911068
1740,826099
1740,951071
1740,920739
1740,1001272
1740,1088560
1740,933794
1740,9245209
1740,1111632
1740,925516
1740,932424
1740,987694
1740,891890
290,857605
290,919489
290,7160764
290,1108168
290,1038981
290,947798
290,12731621
290,9913449
290,922753
290,871570
290,5590465
290,889105
290,910309
290,8118967
290,922561
290,1096635
290,946396
290,8069336
290,1114006
290,859010
290,831728
290,982987
290,1085983
290,8090519
290,9913450
290,1134062
290,5996477
290,1111533
290,974988
290,1139415
290,911409
290,913482
290,1049892
290,1127611
290,901302
290,13876914
290,871652
290,962229
290,6534404
290,1095242
290,1096195
290,1118033
290,911675
290,839248
290,1075470
290,1125763
290,1015938
290,893969
290,13909964
290,12810472
883,9420181
883,1057749
883,1110111
883,992436
883,9524291
883,1042817
883,1029549
883,865718
883,1100096
883,842789
883,950638
883,1005274
883,1058031
883,885968
883,1012627
883,896375
883,883598
883,1137726
883,901813
883,12385375
883,1107749
883,1003524
883,824813
883,9677672
883,951169
883,1046488
883,851464
883,8090440
883,874149
883,947312
883,827373
883,842630
883,904240
883,885710
883,998444
883,939527
883,1091865
883,945662
883,1042083
883,1048272
883,912301
883,1046485
883,965772
883,1010590
883,1128395
883,984315
883,854513
883,887521
883,13506119
883,1048727
853,9859017
853,1001369
853,6904485
853,983646
853,1051046
853,927560
853,998876
853,911017
853,847292
853,6396174
853,865334
853,1136322
853,7169070
853,1013807
853,835351
853,12171656
853,1096629
853,12386050
853,871722
853,1082990
853,7443450
853,944929
853,6602729
853,13007356
853,862010
853,953531
853,12132034
853,1043787
853,976200
853,953464
853,9420311
853,1084025
853,1129945
853,888210
853,9296837
853,7467076
853,902417
853,972111
853,958208
853,1007082
853,918438
853,875108
853,10455612
853,897083
853,911614
853,942763
853,9676944
853,12384804
853,1101460
853,12188446
1174,9676736
1174,7409621
1174,1028747
1174,995505
1174,1072521
1174,1016298
1174,6904613
1174,12810466
1174,957331
1174,887187
1174,901997
1174,10121578
1174,1085333
1174,15926927
1174,956284
1174,973366
1174,5995176
1174,1040805
1174,961379
1174,7442075
1174,6602669
1174,9487467
1174,9297564
1174,822558
1174,937928
1174,5565414
1174,1043357
1174,8293805
1174,12301404
1174,856119
1174,1137483
1174,13002864
1174,1130397
1174,6904467
1174,12523993
1174,964004
1174,1136755
1174,1132442
1174,890269
1174,1107173
1174,968359
1174,950202
1174,1110042
1174,1108776
1174,6772950
1174,6919082
1174,1062283
1174,13115938
1174,1011427
1174,896862
2204,1136778
2204,930545
2204,10121616
2204,820923
2204,1046555
2204,906345
2204,1102222
2204,889383
2204,1126269
2204,12695224
2204,1059820
2204,1048471
2204,1124323
2204,867785
2204,1055459
2204,925448
2204,13511803
2204,1040510
2204,1081960
2204,1095998
2204,6396492
2204,891956
2204,1061334
2204,998828
2204,9297223
2204,865026
2204,943905
2204,1103096
2204,1124352
2204,1084781
2204,1003524
2204,1092502
2204,1137383
2204,1082814
2204,8249365
2204,997479
2204,7147317
2204,1069566
2204,1103618
2204,877310
2204,1077231
2204,12132312
2204,8116306
2204,9836526
2204,1106116
2204,1090587
2204,951190
2204,9835451
2204,9677149
2204,1065860
1084,886103
1084,894451
1084,847239
1084,6704207
1084,879008
1084,938622
1084,13213057
1084,1036297
1084,1108296
1084,1011841
1084,869105
1084,10282046
1084,1103691
1084,921763
1084,1063855
1084,903763
1084,956486
1084,1110031
1084,1007044
1084,13115375
1084,833583
1084,1056887
1084,887661
1084,1064233
1084,5567926
1084,822812
1084,6552032
1084,1060334
1084,1025545
1084,1089505
1084,833347
1084,870568
1084,1095242
1084,1048435
1084,907625
1084,1046144
1084,1016302
1084,1121360
1084,5565904
1084,1137221
1084,995505
1084,10149656
1084,1083733
1084,844930
1084,944172
1084,981660
1084,936914
1084,929231
1084,12731299
1084,13008065
548,1001333
548,9912215
548,831407
548,970028
548,973654
548,956200
548,5996033
548,9912044
548,1015583
548,12132164
548,5995569
548,1098435
548,835604
548,1001106
548,9912156
548,874112
548,13007986
548,1125420
548,843239
548,971474
548,843819
548,891720
548,1094924
548,5570974
548,911311
548,998549
548,897922
548,885406
548,1102982
548,917031
548,872245
548,1033586
548,1055188
548,12385327
548,864042
548,9297026
548,10456192
548,916299
548,1031264
548,886451
548,926908
548,912174
548,5566648
548,7129172
548,10121837
548,843929
548,9837565
548,8118967
548,9797050
548,929893
1260,949257
1260,901888
1260,1103154
1260,925425
1260,10355866
1260,1079938
1260,940071
1260,1060452
1260,835972
1260,1067748
1260,910505
1260,10342101
1260,979452
1260,1106909
1260,9487325
1260,6552253
1260,1035051
1260,1007597
1260,881249
1260,869177
1260,941198
1260,971807
1260,1049313
1260,15972790
1260,1004458
1260,1127227
1260,913406
1260,844894
1260,999794
1260,867469
1260,1086715
1260,999104
1260,1004867
1260,916821
1260,912171
1260,845108
1260,1065407
1260,8203757
1260,854677
1260,993044
1260,9487534
1260,6533368
1260,825625
1260,991350
1260,865900
1260,932424
1260,1102949
1260,871570
1260,1076199
1260,1114319
309,962850
309,925054
309,8249371
309,1106894
309,1075353
309,5566717
309,1043187
309,1136043
309,998678
309,1037965
309,8090519
309,7169088
309,1076889
309,831063
309,1034956
309,827667
309,934172
309,850768
309,1045586
309,1121321
309,894124
309,852863
309,10285335
309,8019273
309,9652107
309,9297195
309,9677850
309,7130924
309,994223
309,1028021
309,8069095
309,901509
309,7441192
309,856717
309,1067847
309,9881208
309,9677166
309,956906
309,1041603
309,1115577
309,1010259
309,958598
309,1048746
309,949784
309,890695
309,1103105
309,1113768
309,885710
309,936753
309,1092040
1997,1033347
1997,1008675
1997,6546065
1997,6546066
1997,13213315
1997,1090784
1997,1108068
1997,897083
1997,923141
1997,1073244
1997,9297614
1997,9527325
1997,6961400
1997,1117824
1997,985889
1997,837208
1997,916035
1997,13007912
1997,828437
1997,5575888
1997,862930
1997,1124732
1997,1004054
1997,1029621
1997,1074842
1997,9859231
1997,6396116
1997,13071902
1997,8205778
1997,1128363
1997,8181164
1997,6513994
1997,7466935
1997,1032856
1997,892294
1997,12754036
1997,1130692
1997,1137726
1997,864658
1997,1049752
1997,993698
1997,972437
1997,9859111
1997,943789
1997,1131217
1997,870449
1997,1116610
1997,982485
1997,9677163
1997,1096626
287,10204543
287,10204440
287,832492
287,10204149
287,1048332
287,981493
287,997272
287,6442870
287,945649
287,9297310
287,955914
287,1008400
287,9297055
287,823561
287,9297505
287,993701
287,908490
287,1105282
287,9677543
287,994163
287,9527351
287,976065
287,1018505
287,847720
287,9297613
287,916051
287,12731225
287,1095087
287,9363315
287,7169092
287,8203760
287,928751
287,7025164
287,1104778
287,1080334
287,936270
287,9803654
287,907635
287,1134143
287,1051626
287,910558
287,1113768
287,1122022
287,9487342
287,854677
287,825621
287,1069312
287,1036106
287,938283
287,893830
2449,836703
2449,6979803
2449,959455
2449,6514030
2449,7024866
2449,846503
2449,874651
2449,964133
2449,1070330
2449,13672062
2449,1091410
2449,854354
2449,1072917
2449,999391
2449,917646
2449,7155759
2449,824037
2449,881443
2449,916588
2449,885023
2449,849466
2449,9420104
2449,1115098
2449,942525
2449,6463445
2449,1056775
2449,1051223
2449,12384836
2449,6773188
2449,1034955
2449,5567582
2449,868548
2449,910109
2449,876815
2449,953860
2449,13038933
2449,1130581
2449,7168774
2449,1133462
2449,891890
2449,869252
2449,834158
2449,844493
2449,864959
2449,959496
2449,866776
2449,13007434
2449,901367
2449,5995202
2449,1030519
468,5564772
468,916578
468,5590465
468,5588365
468,5591777
468,7160764
468,1118946
468,851129
468,1098284
468,1131506
468,863030
468,8248997
468,1044759
468,897605
468,1018954
468,9837478
468,1049735
468,999207
468,9575330
468,835017
468,6602264
468,884895
468,839634
468,12330376
468,5568657
468,950577
468,1095870
468,961756
468,870568
468,1086713
468,1109042
468,12731264
468,9676866
468,9677740
468,1092885
468,1032967
468,12781558
468,979931
468,965864
468,1012922
468,12810472
468,13115515
468,883202
468,5565392
468,906345
468,1118987
468,1136755
468,893830
468,1083733
468,1058068
654,1086061
654,9836752
654,880056
654,864893
654,1028012
654,9420258
654,937413
654,1064408
654,891720
654,844697
654,996955
654,1042421
654,898562
654,981109
654,891290
654,985256
654,885430
654,991268
654,934852
654,1091449
654,1087083
654,13775628
654,9527619
654,10307180
654,1067787
654,8179366
654,852846
654,1126085
654,1040701
654,824396
654,923295
654,835986
654,5593053
654,1016314
654,1019332
654,928833
654,954545
654,1079395
654,1124695
654,1024871
654,1134222
654,6978854
654,972219
654,896974
654,10143885
654,9707498
654,8276172
654,1120508
654,9553065
654,869024
731,894544
731,881607
731,6395932
731,8352995
731,858014
731,12384539
731,5566382
731,9837565
731,940375
731,855591
731,12386181
731,9858767
731,13672224
731,822892
731,945655
731,996458
731,1075293
731,10149871
731,961379
731,996891
731,1090675
731,1038732
731,1127639
731,9802752
731,7167857
731,9521787
731,7441670
731,1113687
731,849886
731,933210
731,830790
731,1136171
731,835972
731,1049131
731,1012338
731,854677
731,1006922
731,980546
731,829866
731,5567365
731,851913
731,9419977
731,8019921
731,862671
731,1129982
731,1040416
731,1075536
731,1046919
731,9835619
731,841236
2129,920239
2129,6979313
2129,948119
2129,859010
2129,921744
2129,13115938
2129,9677378
2129,868423
2129,918335
2129,890979
2129,937555
2129,1004457
2129,995698
2129,1103513
2129,1071759
2129,981086
2129,994263
2129,9546982
2129,6533878
2129,7410168
2129,9677861
2129,1071519
2129,872245
2129,7410337
2129,1088345
2129,1079840
2129,1126895
2129,1126404
2129,9802588
2129,1050851
2129,8066499
2129,994672
2129,847989
2129,1078719
2129,12781763
2129,1024051
2129,872568
2129,1088640
2129,1060363
2129,1101725
2129,10456645
2129,1011809
2129,1084853
2129,835285
2129,12172071
2129,909750
2129,897125
2129,908408
2129,980353
2129,13158807
2117,1091158
2117,1094744
2117,912847
2117,9858767
2117,6534077
2117,9878849
2117,874563
2117,10342009
2117,1121053
2117,912468
2117,1081960
2117,1007279
2117,9796628
2117,873964
2117,1080317
2117,1074223
2117,846823
2117,1132789
2117,947798
2117,1136033
2117,1048445
2117,1006664
2117,950030
2117,983000
2117,9835619
2117,832442
2117,6514085
2117,1107839
2117,962671
2117,5567486
2117,5574409
2117,919681
2117,13381584
2117,1050482
2117,7441419
2117,1136375
2117,945909
2117,1041031
2117,819255
2117,1120928
2117,6533608
2117,847573
2117,12811532
2117,1131344
2117,1097001
2117,993638
2117,1043751
2117,1122358
2117,1018740
2117,921504
1570,853449
1570,979551
1570,9483753
1570,884677
1570,848765
1570,840938
1570,7409924
1570,839853
1570,836664
1570,998171
1570,16053142
1570,981568
1570,985342
1570,958008
